chr11	72814308	ATG16L2	ENSG00000168010	+
chr11	73142261	FCHSD2	ENSG00000137478	-
chr11	73218298	P2RY2	ENSG00000175591	+
chr11	73264505	P2RY6	ENSG00000171631	+
chr11	73308289	ARHGEF17	ENSG00000110237	+
chr11	73376264	RELT	ENSG00000054967	+
chr11	73598189	FAM168A	ENSG00000054965	-
chr11	73646178	PLEKHB1	ENSG00000021300	+
chr11	73761137	RAB6A	ENSG00000175582	-
chr11	73787316	MRPL48	ENSG00000175581	+
chr11	73876988	COA4	ENSG00000181924	-
chr11	73876699	PAAF1	ENSG00000175575	+
chr11	73950319	DNAJB13	ENSG00000187726	+
chr11	73983307	UCP2	ENSG00000175567	-
chr11	74009435	UCP3	ENSG00000175564	-
chr11	74171210	C2CD3	ENSG00000168014	-
chr11	74171099	PPME1	ENSG00000214517	+
chr11	74311657	P4HA3	ENSG00000149380	-
chr11	74398473	PGM2L1	ENSG00000165434	-
chr11	74467729	KCNE3	ENSG00000175538	-
chr11	74493733	LIPT2	ENSG00000175536	-
chr11	74493851	POLD3	ENSG00000077514	+
chr11	74731385	CHRDL2	ENSG00000054938	-
chr11	74748868	RNF169	ENSG00000166439	+
chr11	74949200	XRRA1	ENSG00000166435	-
chr11	74949247	SPCS2	ENSG00000118363	+
chr11	74988134	NEU3	ENSG00000162139	+
chr11	75089754	OR2AT4	ENSG00000171561	-
chr11	75100563	SLCO2B1	ENSG00000137491	+
chr11	75240905	TPBGL	ENSG00000261594	+
chr11	75351705	ARRB1	ENSG00000137486	-
chr11	75399486	RPS3	ENSG00000149273	+
chr11	75430629	KLHL35	ENSG00000149243	-
chr11	75525903	GDPD5	ENSG00000158555	-
chr11	75562056	SERPINH1	ENSG00000149257	+
chr11	75669120	MAP6	ENSG00000171533	-
chr11	75717819	MOGAT2	ENSG00000166391	+
chr11	75759512	DGAT2	ENSG00000062282	+
chr11	75815167	UVRAG	ENSG00000198382	+
chr11	76210736	WNT11	ENSG00000085741	-
chr11	76380971	THAP12	ENSG00000137492	-
chr11	76381313	RP11-111M22.2	ENSG00000179240	+
chr11	76444923	EMSY	ENSG00000158636	+
chr11	76670747	LRRC32	ENSG00000137507	-
chr11	76782251	TSKU	ENSG00000182704	+
chr11	76860867	ACER3	ENSG00000078124	+
chr11	77034398	B3GNT6	ENSG00000198488	+
chr11	77066932	CAPN5	ENSG00000149260	+
chr11	77102840	OMP	ENSG00000254550	+
chr11	77128264	MYO7A	ENSG00000137474	+
chr11	77301687	GDPD4	ENSG00000178795	-
chr11	77474635	PAK1	ENSG00000149269	-
chr11	77637805	CLNS1A	ENSG00000074201	-
chr11	77589391	AQP11	ENSG00000178301	+
chr11	77821017	RSF1	ENSG00000048649	-
chr11	77821109	AAMDC	ENSG00000087884	+
chr11	77994678	INTS4	ENSG00000149262	-
chr11	78046191	KCTD14	ENSG00000151364	-
chr11	78079865	NDUFC2-KCTD14	ENSG00000259112	-
chr11	78063861	THRSP	ENSG00000151365	+
chr11	78080219	NDUFC2	ENSG00000151366	-
chr11	78139660	ALG8	ENSG00000159063	-
chr11	78188822	KCTD21	ENSG00000188997	-
chr11	78188812	USP35	ENSG00000118369	+
chr11	78418348	GAB2	ENSG00000033327	-
chr11	78574874	NARS2	ENSG00000137513	-
chr11	79440948	TENM4	ENSG00000149256	-
chr11	82733864	FAM181B	ENSG00000182103	-
chr11	82970584	PRCP	ENSG00000137509	-
chr11	82899975	DDIAS	ENSG00000165490	+
chr11	83071923	RAB30	ENSG00000137502	-
chr11	83156988	PCF11	ENSG00000165494	+
chr11	83193739	ANKRD42	ENSG00000137494	+
chr11	83286407	CCDC90B	ENSG00000137500	-
chr11	85627922	DLG2	ENSG00000150672	-
chr11	85628573	TMEM126B	ENSG00000171204	+
chr11	85647967	TMEM126A	ENSG00000171202	+
chr11	85682908	CREBZF	ENSG00000137504	-
chr11	85686277	CCDC89	ENSG00000179071	-
chr11	85811159	SYTL2	ENSG00000137501	-
chr11	85855101	CCDC83	ENSG00000150676	+
chr11	86069882	PICALM	ENSG00000073921	-
chr11	86244544	EED	ENSG00000074266	+
chr11	86302211	HIKESHI	ENSG00000149196	+
chr11	86374736	CCDC81	ENSG00000149201	+
chr11	86672636	ME3	ENSG00000151376	-
chr11	86791059	PRSS23	ENSG00000150687	+
chr11	86955391	FZD4	ENSG00000174804	-
chr11	87037844	TMEM135	ENSG00000166575	+
chr11	88175467	RAB38	ENSG00000123892	-
chr11	88337787	CTSC	ENSG00000109861	-
chr11	89065945	GRM5	ENSG00000168959	-
chr11	89177452	TYR	ENSG00000077498	+
chr11	89498187	NOX4	ENSG00000086991	-
chr11	89710299	TRIM77	ENSG00000214414	+
chr11	89808575	TRIM49	ENSG00000168930	-
chr11	89876017	TRIM64B	ENSG00000189253	-
chr11	89921767	TRIM49D1	ENSG00000223417	-
chr11	89924064	TRIM49D2	ENSG00000233802	+
chr11	89968502	TRIM64	ENSG00000204450	+
chr11	90031106	TRIM49C	ENSG00000204449	+
chr11	90085950	UBTFL1	ENSG00000255009	+
chr11	90131515	NAALAD2	ENSG00000077616	+
chr11	90223364	CHORDC1	ENSG00000110172	-
chr11	92352096	FAT3	ENSG00000165323	+
chr11	92969720	MTNR1B	ENSG00000134640	+
chr11	93197964	SLC36A4	ENSG00000180773	-
chr11	93329971	DEUP1	ENSG00000165325	+
chr11	93543508	SMCO4	ENSG00000166002	-
chr11	93661639	CEP295	ENSG00000166004	+
chr11	93784391	TAF1D	ENSG00000166012	-
chr11	93741591	C11orf54	ENSG00000182919	+
chr11	93784227	MED17	ENSG00000042429	+
chr11	93850531	VSTM5	ENSG00000214376	-
chr11	94021361	HEPHL1	ENSG00000181333	+
chr11	94128928	PANX1	ENSG00000110218	+
chr11	94305592	IZUMO1R	ENSG00000183560	+
chr11	94401419	GPR83	ENSG00000123901	-
chr11	94493908	MRE11	ENSG00000020922	-
chr11	94493629	ANKRD49	ENSG00000168876	+
chr11	94512432	C11orf97	ENSG00000257057	+
chr11	94543840	FUT4	ENSG00000196371	+
chr11	94543840	PIWIL4	ENSG00000134627	+
chr11	94706431	AMOTL1	ENSG00000166025	+
chr11	94973612	CWC15	ENSG00000150316	-
chr11	94973681	KDM4D	ENSG00000186280	+
chr11	95025258	KDM4E	ENSG00000235268	+
chr11	95067197	SRSF8	ENSG00000263465	+
chr11	95089810	ENDOD1	ENSG00000149218	+
chr11	95232541	SESN3	ENSG00000149212	-
chr11	95790409	FAM76B	ENSG00000077458	-
chr11	95789965	CEP57	ENSG00000166037	+
chr11	95925315	MTMR2	ENSG00000087053	-
chr11	96343180	MAML2	ENSG00000184384	-
chr11	96389923	CCDC82	ENSG00000149231	-
chr11	96389989	JRKL	ENSG00000183340	+
chr11	99020953	CNTN5	ENSG00000149972	+
chr11	100687653	ARHGAP42	ENSG00000165895	+
chr11	100991989	TMEM133	ENSG00000170647	+
chr11	101130524	PGR	ENSG00000082175	-
chr11	101872562	TRPC6	ENSG00000137672	-
chr11	101916522	ANGPTL5	ENSG00000187151	-
chr11	101915015	CEP126	ENSG00000110318	+
chr11	102047443	C11orf70	ENSG00000137691	+
chr11	102110461	YAP1	ENSG00000137693	+
chr11	102317450	BIRC3	ENSG00000023445	+
chr11	102347211	BIRC2	ENSG00000110330	+
chr11	102470384	TMEM123	ENSG00000152558	-
chr11	102530753	MMP7	ENSG00000137673	-
chr11	102625332	MMP20	ENSG00000137674	-
chr11	102705806	MMP27	ENSG00000137675	-
chr11	102727050	MMP8	ENSG00000118113	-
chr11	102780628	MMP10	ENSG00000166670	-
chr11	102798160	MMP1	ENSG00000196611	-
chr11	102843803	MMP3	ENSG00000149968	-
chr11	102875034	MMP12	ENSG00000262406	-
chr11	102955734	MMP13	ENSG00000137745	-
chr11	103092215	DCUN1D5	ENSG00000137692	-
chr11	103109431	DYNC2H1	ENSG00000187240	+
chr11	104164379	PDGFD	ENSG00000170962	-
chr11	104036580	DDI1	ENSG00000170967	+
chr11	104969436	CASP4	ENSG00000196954	-
chr11	105023168	CASP5	ENSG00000137757	-
chr11	105035250	CASP1	ENSG00000137752	-
chr11	105101431	CARD16	ENSG00000204397	-
chr11	105101431	CARD17	ENSG00000255221	-
chr11	105139726	CARD18	ENSG00000255501	-
chr11	105609994	GRIA4	ENSG00000152578	+
chr11	106022403	MSANTD4	ENSG00000170903	-
chr11	106077765	KBTBD3	ENSG00000182359	-
chr11	106075501	AASDHPPT	ENSG00000149313	+
chr11	107018524	GUCY1A2	ENSG00000152402	-
chr11	107457844	CWF19L2	ENSG00000152404	-
chr11	107565746	ALKBH8	ENSG00000137760	-
chr11	107591091	ELMOD1	ENSG00000110675	+
chr11	107719693	SLN	ENSG00000170290	-
chr11	107928293	SLC35F2	ENSG00000110660	-
chr11	107928503	RAB39A	ENSG00000179331	+
chr11	108008733	CUL5	ENSG00000166266	+
chr11	108121516	ACAT1	ENSG00000075239	+
chr11	108222642	NPAT	ENSG00000149308	-
chr11	108222484	ATM	ENSG00000149311	+
chr11	108467531	C11orf65	ENSG00000166323	-
chr11	108498432	KDELC2	ENSG00000178202	-
chr11	108593738	EXPH5	ENSG00000110723	-
chr11	108665025	DDX10	ENSG00000178105	+
chr11	109422120	C11orf87	ENSG00000185742	+
chr11	110093361	ZC3H12C	ENSG00000149289	+
chr11	110296722	RDX	ENSG00000137710	-
chr11	110429883	FDX1	ENSG00000137714	+
chr11	110713189	ARHGAP20	ENSG00000137727	-
chr11	111245805	C11orf53	ENSG00000150750	+
chr11	111298546	COLCA2	ENSG00000214290	+
chr11	111455630	POU2AF1	ENSG00000110777	-
chr11	111512354	BTG4	ENSG00000137707	-
chr11	111514785	C11orf88	ENSG00000183644	+
chr11	111540280	LAYN	ENSG00000204381	+
chr11	111602391	SIK2	ENSG00000170145	+
chr11	111766427	PPP2R1B	ENSG00000137713	-
chr11	111871581	ALG9	ENSG00000086848	-
chr11	111879425	RP11-108O10.8	ENSG00000258529	-
chr11	111881243	FDXACB1	ENSG00000255561	-
chr11	111878935	C11orf1	ENSG00000137720	+
chr11	111923722	CRYAB	ENSG00000109846	-
chr11	111912242	HSPB2	ENSG00000170276	+
chr11	111912736	HSPB2-C11orf52	ENSG00000254445	+
chr11	111918032	C11orf52	ENSG00000149300	+
chr11	111927144	DIXDC1	ENSG00000150764	+
chr11	112024814	DLAT	ENSG00000150768	+
chr11	112074274	PIH1D2	ENSG00000150773	-
chr11	112074086	C11orf57	ENSG00000150776	+
chr11	112086798	TIMM8B	ENSG00000150779	-
chr11	112086773	SDHD	ENSG00000204370	+
chr11	112086903	AP002884.2	ENSG00000255292	+
chr11	112164117	IL18	ENSG00000150782	-
chr11	112167372	TEX12	ENSG00000150783	+
chr11	112175467	BCO2	ENSG00000197580	+
chr11	112226365	PTS	ENSG00000150787	+
chr11	112260860	PLET1	ENSG00000188771	-
chr11	112961247	NCAM1	ENSG00000149294	+
chr11	113314529	TTC12	ENSG00000149292	+
chr11	113387791	ANKK1	ENSG00000170209	+
chr11	113475691	DRD2	ENSG00000149295	-
chr11	113706373	TMPRSS5	ENSG00000166682	-
chr11	113773811	ZW10	ENSG00000086827	-
chr11	113779747	CLDN25	ENSG00000228607	+
chr11	113875570	USP28	ENSG00000048028	-
chr11	113904677	HTR3B	ENSG00000149305	+
chr11	113974881	HTR3A	ENSG00000166736	+
chr11	114059593	ZBTB16	ENSG00000109906	+
chr11	114257787	NNMT	ENSG00000166741	+
chr11	114400550	C11orf71	ENSG00000180425	-
chr11	114400030	RBM7	ENSG00000076053	+
chr11	114400682	RP11-212D19.4	ENSG00000255663	+
chr11	114439386	REXO2	ENSG00000076043	+
chr11	114559895	NXPE1	ENSG00000095110	-
chr11	114595762	NXPE4	ENSG00000137634	-
chr11	114678386	NXPE2	ENSG00000204361	+
chr11	115504957	CADM1	ENSG00000182985	-
chr11	116772988	BUD13	ENSG00000137656	-
chr11	116788050	ZPR1	ENSG00000109917	-
chr11	116792420	APOA5	ENSG00000110243	-
chr11	116823306	APOA4	ENSG00000110244	-
chr11	116829706	APOC3	ENSG00000110245	+
chr11	116837950	APOA1	ENSG00000118137	-
chr11	117098437	SIK3	ENSG00000160584	-
chr11	117144267	PAFAH1B2	ENSG00000168092	+
chr11	117178733	SIDT2	ENSG00000149577	+
chr11	117199321	TAGLN	ENSG00000149591	+
chr11	117232525	PCSK7	ENSG00000160613	-
chr11	117232625	RNF214	ENSG00000167257	+
chr11	117316259	BACE1	ENSG00000186318	-
chr11	117314557	CEP164	ENSG00000110274	+
chr11	117817525	DSCAML1	ENSG00000177103	-
chr11	117828698	FXYD2	ENSG00000137731	-
chr11	117876667	FXYD6-FXYD2	ENSG00000255245	-
chr11	117877486	FXYD6	ENSG00000137726	-
chr11	117929459	TMPRSS13	ENSG00000137747	-
chr11	117986348	IL10RA	ENSG00000110324	+
chr11	118088299	TMPRSS4-AS1	ENSG00000255274	-
chr11	118077012	TMPRSS4	ENSG00000137648	+
chr11	118152888	SCN4B	ENSG00000177098	-
chr11	118176673	SCN2B	ENSG00000149575	-
chr11	118225094	JAML	ENSG00000160593	-
chr11	118252350	MPZL3	ENSG00000160588	-
chr11	118264536	MPZL2	ENSG00000149573	-
chr11	118304545	CD3E	ENSG00000198851	+
chr11	118342744	CD3D	ENSG00000167286	-
chr11	118344344	CD3G	ENSG00000160654	+
chr11	118359585	UBE4A	ENSG00000110344	+
chr11	118401154	ATP5L	ENSG00000167283	+
chr11	118436490	KMT2A	ENSG00000118058	+
chr11	118527472	TTC36	ENSG00000172425	+
chr11	118531041	TMEM25	ENSG00000149582	+
chr11	118572970	IFT46	ENSG00000118096	-
chr11	118572390	ARCN1	ENSG00000095139	+
chr11	118606440	PHLDB1	ENSG00000019144	+
chr11	118679690	TREH	ENSG00000118094	-
chr11	118791149	DDX6	ENSG00000110367	-
chr11	118883766	CXCR5	ENSG00000160683	+
chr11	118925608	BCL9L	ENSG00000186174	-
chr11	118925164	UPK2	ENSG00000110375	+
chr11	118971707	FOXR1	ENSG00000176302	+
chr11	118998142	CCDC84	ENSG00000186166	+
chr11	119018691	RPS25	ENSG00000118181	-
chr11	119018432	TRAPPC4	ENSG00000196655	+
chr11	119030906	SLC37A4	ENSG00000137700	-
chr11	119057202	HYOU1	ENSG00000149428	-
chr11	119067692	VPS11	ENSG00000160695	+
chr11	119084866	HMBS	ENSG00000256269	+
chr11	119095467	H2AFX	ENSG00000188486	-
chr11	119108331	DPAGT1	ENSG00000172269	-
chr11	119102198	C2CD2L	ENSG00000172375	+
chr11	119121587	HINFP	ENSG00000172273	+
chr11	119149012	ABCG4	ENSG00000172350	+
chr11	119166568	NLRX1	ENSG00000160703	+
chr11	119185457	PDZD3	ENSG00000172367	+
chr11	119196769	CCDC153	ENSG00000248712	-
chr11	119206276	CBL	ENSG00000110395	+
chr11	119321521	MCAM	ENSG00000076706	-
chr11	119334527	RNF26	ENSG00000173456	+
chr11	119340940	C1QTNF5	ENSG00000223953	-
chr11	119346673	MFRP	ENSG00000235718	-
chr11	119381726	USP2	ENSG00000036672	-
chr11	119424985	THY1	ENSG00000154096	-
chr11	119729084	NECTIN1	ENSG00000110400	-
chr11	120185529	TRIM29	ENSG00000137699	-
chr11	120210767	OAF	ENSG00000184232	+
chr11	120236640	POU2F3	ENSG00000137709	+
chr11	120325129	TMEM136	ENSG00000181264	+
chr11	120336914	ARHGEF12	ENSG00000196914	+
chr11	120511759	GRIK4	ENSG00000149403	+
chr11	121024072	TBCEL	ENSG00000154114	+
chr11	121101173	TECTA	ENSG00000109927	+
chr11	121292453	SC5D	ENSG00000109929	+
chr11	121452203	SORL1	ENSG00000137642	+
chr11	122116215	BLID	ENSG00000259571	-
chr11	122655675	UBASH3B	ENSG00000154127	+
chr11	122838500	CRTAM	ENSG00000109943	+
chr11	122882528	C11orf63	ENSG00000109944	+
chr11	122981720	BSX	ENSG00000188909	-
chr11	123063230	HSPA8	ENSG00000109971	-
chr11	123195281	CLMP	ENSG00000166250	-
chr11	123358428	GRAMD1B	ENSG00000023171	+
chr11	123655244	SCN3B	ENSG00000166257	-
chr11	123741675	ZNF202	ENSG00000166261	-
chr11	123754545	OR6X1	ENSG00000221931	-
chr11	123806387	OR6M1	ENSG00000196099	-
chr11	123885642	TMEM225	ENSG00000204300	-
chr11	123906146	OR8D4	ENSG00000181518	+
chr11	123939543	OR4D5	ENSG00000171014	+
chr11	123943873	OR6T1	ENSG00000181499	-
chr11	123977781	OR10S1	ENSG00000196248	-
chr11	123995161	OR10G6	ENSG00000198674	-
chr11	124015575	OR10G4	ENSG00000254737	+
chr11	124023013	OR10G9	ENSG00000236981	+
chr11	124029590	OR10G8	ENSG00000234560	+
chr11	124039010	OR10G7	ENSG00000182634	-
chr11	124115362	VWA5A	ENSG00000110002	+
chr11	124185216	OR10D3	ENSG00000197309	+
chr11	124249676	OR8G1	ENSG00000197849	+
chr11	124264827	OR8G5	ENSG00000255298	+
chr11	124310837	OR8D1	ENSG00000196341	-
chr11	124383362	OR8B2	ENSG00000204293	-
chr11	124397368	OR8B3	ENSG00000196661	-
chr11	124424893	OR8B4	ENSG00000280090	-
chr11	124441158	OR8B8	ENSG00000197125	-
chr11	124543679	OR8B12	ENSG00000170953	-
chr11	124569997	OR8A1	ENSG00000196119	+
chr11	124611490	PANX3	ENSG00000154143	+
chr11	124622836	TBRG1	ENSG00000154144	+
chr11	124695707	SIAE	ENSG00000110013	-
chr11	124673798	SPA17	ENSG00000064199	+
chr11	124739846	NRGN	ENSG00000154146	+
chr11	124752238	VSIG2	ENSG00000019102	-
chr11	124762290	ESAM	ENSG00000149564	-
chr11	124800673	MSANTD2	ENSG00000120458	-
chr11	124865386	ROBO3	ENSG00000154134	+
chr11	124898500	ROBO4	ENSG00000154133	-
chr11	124936412	HEPACAM	ENSG00000165478	-
chr11	124919244	HEPN1	ENSG00000221932	+
chr11	124954121	CCDC15	ENSG00000149548	+
chr11	125063067	SLC37A2	ENSG00000134955	+
chr11	125111763	TMEM218	ENSG00000150433	-
chr11	125164687	PKNOX2	ENSG00000165495	+
chr11	125496317	FEZ1	ENSG00000149557	-
chr11	125569216	EI24	ENSG00000149547	+
chr11	125591712	STT3A	ENSG00000134910	+
chr11	125625136	CHEK1	ENSG00000149554	+
chr11	125681123	ACRV1	ENSG00000134940	-
chr11	125746293	PATE1	ENSG00000171053	+
chr11	125778819	PATE2	ENSG00000196844	-
chr11	125788111	PATE3	ENSG00000236027	+
chr11	125833316	PATE4	ENSG00000237353	+
chr11	125883614	HYLS1	ENSG00000198331	+
chr11	125903221	PUS3	ENSG00000110060	-
chr11	125903348	DDX25	ENSG00000109832	+
chr11	126063335	CDON	ENSG00000064309	-
chr11	126211692	RPUSD4	ENSG00000165526	-
chr11	126211414	FAM118B	ENSG00000197798	+
chr11	126269144	SRPRA	ENSG00000182934	-
chr11	126269055	FOXRED1	ENSG00000110074	+
chr11	126283065	TIRAP	ENSG00000150455	+
chr11	126303752	DCPS	ENSG00000110063	+
chr11	126355640	ST3GAL4	ENSG00000110080	+
chr11	127003460	KIRREL3	ENSG00000149571	-
chr11	128587558	ETS1	ENSG00000134954	-
chr11	128686535	FLI1	ENSG00000151702	+
chr11	128867373	KCNJ1	ENSG00000151704	-
chr11	128891356	KCNJ5	ENSG00000120457	+
chr11	128906035	C11orf45	ENSG00000174370	-
chr11	128943399	TP53AIP1	ENSG00000120471	-
chr11	129279324	ARHGAP32	ENSG00000134909	-
chr11	129375940	BARX2	ENSG00000043039	+
chr11	129815819	TMEM45B	ENSG00000151715	+
chr11	129895590	NFRKB	ENSG00000170322	-
chr11	130002835	PRDM10	ENSG00000170325	-
chr11	130069837	APLP2	ENSG00000084234	+
chr11	130159562	ST14	ENSG00000149418	+
chr11	130314686	ZBTB44	ENSG00000196323	-
chr11	130428993	ADAMTS8	ENSG00000134917	-
chr11	130448974	ADAMTS15	ENSG00000166106	+
chr11	130916509	SNX19	ENSG00000120451	-
chr11	131370478	NTM	ENSG00000182667	+
chr11	133532519	OPCML	ENSG00000183715	-
chr11	133845538	SPATA19	ENSG00000166118	-
chr11	133956985	IGSF9B	ENSG00000080854	-
chr11	134068925	JAM3	ENSG00000166086	+
chr11	134225454	NCAPD3	ENSG00000151503	-
chr11	134224645	VPS26B	ENSG00000151502	+
chr11	134253370	THYN1	ENSG00000151500	-
chr11	134253495	ACAD8	ENSG00000151498	+
chr11	134274245	GLB1L3	ENSG00000166105	+
chr11	134331874	GLB1L2	ENSG00000149328	+
chr11	134411918	B3GAT1	ENSG00000109956	-
chr12	66765	IQSEC3	ENSG00000120645	+
chr12	214570	SLC6A12	ENSG00000111181	-
chr12	262873	SLC6A13	ENSG00000010379	-
chr12	389454	KDM5A	ENSG00000073614	-
chr12	389273	CCDC77	ENSG00000120647	+
chr12	460364	B4GALNT3	ENSG00000139044	+
chr12	663779	NINJ2	ENSG00000171840	-
chr12	752593	WNK1	ENSG00000060237	+
chr12	990053	RAD52	ENSG00000002016	-
chr12	990509	ERC1	ENSG00000082805	+
chr12	1529891	WNT5B	ENSG00000111186	+
chr12	1594165	FBXL14	ENSG00000171823	-
chr12	1688574	ADIPOR2	ENSG00000006831	+
chr12	1918836	CACNA2D4	ENSG00000151062	-
chr12	1820267	LRTM2	ENSG00000166159	+
chr12	2004535	DCP1B	ENSG00000151065	-
chr12	1970786	CACNA1C	ENSG00000151067	+
chr12	2794953	FKBP4	ENSG00000004478	+
chr12	2812622	ITFG2	ENSG00000111203	+
chr12	2835544	NRIP2	ENSG00000053702	-
chr12	2857083	RP4-816N1.8	ENSG00000283297	-
chr12	2877155	FOXM1	ENSG00000111206	-
chr12	2876258	RHNO1	ENSG00000171792	+
chr12	2877223	TULP3	ENSG00000078246	+
chr12	2959330	TEAD4	ENSG00000197905	+
chr12	3077355	TSPAN9	ENSG00000011105	+
chr12	3381349	PRMT8	ENSG00000111218	+
chr12	3764819	CRACR2A	ENSG00000130038	-
chr12	3873448	PARP11	ENSG00000111224	-
chr12	4273772	CCND2	ENSG00000118971	+
chr12	4307763	TIGAR	ENSG00000078237	+
chr12	4379728	FGF23	ENSG00000118972	-
chr12	4445614	FGF6	ENSG00000111241	-
chr12	4538508	C12orf4	ENSG00000047621	-
chr12	4538798	RAD51AP1	ENSG00000111247	+
chr12	4562204	DYRK4	ENSG00000010219	+
chr12	4604944	RP11-500M8.7	ENSG00000272921	+
chr12	4649047	AKAP3	ENSG00000111254	-
chr12	4649095	NDUFA9	ENSG00000139180	+
chr12	4657634	RP11-234B24.6	ENSG00000255639	+
chr12	4720341	GALNT8	ENSG00000130035	+
chr12	4809176	KCNA6	ENSG00000151079	+
chr12	4909905	KCNA1	ENSG00000111262	+
chr12	5043989	KCNA5	ENSG00000130037	+
chr12	5432112	NTF3	ENSG00000185652	+
chr12	5946232	ANO2	ENSG00000047617	-
chr12	6124770	VWF	ENSG00000110799	-
chr12	6199715	CD9	ENSG00000010278	+
chr12	6310436	PLEKHG6	ENSG00000008323	+
chr12	6342114	TNFRSF1A	ENSG00000067182	-
chr12	6377730	SCNN1A	ENSG00000111319	-
chr12	6375045	LTBR	ENSG00000111321	+
chr12	6444867	CD27	ENSG00000139193	+
chr12	6451690	TAPBPL	ENSG00000139192	+
chr12	6470987	VAMP1	ENSG00000139190	-
chr12	6493841	MRPL51	ENSG00000111639	-
chr12	6493356	NCAPD2	ENSG00000010292	+
chr12	6533927	GAPDH	ENSG00000111640	+
chr12	6556083	IFFO1	ENSG00000010295	-
chr12	6568691	NOP2	ENSG00000111641	-
chr12	6607476	CHD4	ENSG00000111642	-
chr12	6636447	LPAR5	ENSG00000184574	-
chr12	6647460	ACRBP	ENSG00000111644	-
chr12	6663148	ING4	ENSG00000111653	-
chr12	6689572	ZNF384	ENSG00000126746	-
chr12	6700800	PIANP	ENSG00000139200	-
chr12	6723741	COPS7A	ENSG00000111652	+
chr12	6767475	MLF2	ENSG00000089693	-
chr12	6765516	PTMS	ENSG00000159335	+
chr12	6772512	LAG3	ENSG00000089692	+
chr12	6786858	CD4	ENSG00000010610	+
chr12	6821545	GPR162	ENSG00000250510	+
chr12	6828410	P3H3	ENSG00000110811	+
chr12	6839954	GNB3	ENSG00000111664	+
chr12	6852066	CDCA3	ENSG00000111665	-
chr12	6852128	USP5	ENSG00000111667	+
chr12	6867119	TPI1	ENSG00000111669	+
chr12	6889358	SPSB2	ENSG00000111671	-
chr12	6873569	LRRC23	ENSG00000010626	+
chr12	6913745	ENO2	ENSG00000111674	+
chr12	6924463	ATN1	ENSG00000111676	+
chr12	6942978	C12orf57	ENSG00000111678	+
chr12	6946468	PTPN6	ENSG00000111679	+
chr12	6970825	PHB2	ENSG00000215021	-
chr12	6970893	EMG1	ENSG00000126749	+
chr12	6970921	EMG1	ENSG00000268439	+
chr12	7018510	LPCAT3	ENSG00000111684	-
chr12	6988259	C1S	ENSG00000182326	+
chr12	7092607	C1R	ENSG00000159403	-
chr12	7109273	C1RL	ENSG00000139178	-
chr12	7128942	RBP5	ENSG00000139194	-
chr12	7129698	CLSTN3	ENSG00000139182	+
chr12	7188685	PEX5	ENSG00000139197	+
chr12	7304284	ACSM4	ENSG00000215009	+
chr12	7479897	CD163L1	ENSG00000177675	-
chr12	7503893	CD163	ENSG00000177575	-
chr12	7665903	APOBEC1	ENSG00000111701	-
chr12	7695776	GDF3	ENSG00000184344	-
chr12	7711454	DPPA3	ENSG00000187569	+
chr12	7751605	CLEC4C	ENSG00000198178	-
chr12	7765216	NANOGNB	ENSG00000205857	+
chr12	7787794	NANOG	ENSG00000111704	+
chr12	7891148	SLC2A14	ENSG00000173262	-
chr12	7936275	SLC2A3	ENSG00000059804	-
chr12	8032703	FOXJ2	ENSG00000065970	+
chr12	8066471	C3AR1	ENSG00000171860	-
chr12	8082211	NECAP1	ENSG00000089818	+
chr12	8123632	CLEC4A	ENSG00000111729	+
chr12	8138137	ZNF705A	ENSG00000196946	+
chr12	8227618	FAM90A1	ENSG00000171847	-
chr12	8455926	CLEC6A	ENSG00000205846	+
chr12	8509475	CLEC4D	ENSG00000166527	+
chr12	8540963	CLEC4E	ENSG00000166523	-
chr12	8612871	AICDA	ENSG00000111732	-
chr12	8662888	MFAP5	ENSG00000197614	-
chr12	8681600	RIMKLB	ENSG00000166532	+
chr12	8822472	A2ML1	ENSG00000166535	+
chr12	8913896	PHC1	ENSG00000111752	+
chr12	8949955	M6PR	ENSG00000003056	-
chr12	8950044	KLRG1	ENSG00000139187	+
chr12	9116229	A2M	ENSG00000175899	-
chr12	9208370	PZP	ENSG00000126838	-
chr12	9607886	KLRB1	ENSG00000111796	-
chr12	9664969	CLEC2D	ENSG00000069493	+
chr12	9733299	CLECL1	ENSG00000184293	-
chr12	9760901	CD69	ENSG00000110848	-
chr12	9827481	KLRF1	ENSG00000150045	+
chr12	9870136	CLEC2B	ENSG00000110852	-
chr12	9881489	KLRF2	ENSG00000256797	+
chr12	9932381	CLEC2A	ENSG00000188393	-
chr12	9951316	CLEC12A	ENSG00000172322	+
chr12	10013424	CLEC1B	ENSG00000165682	-
chr12	10010627	CLEC12B	ENSG00000256660	+
chr12	10030677	CLEC9A	ENSG00000197992	+
chr12	10111627	CLEC1A	ENSG00000150048	-
chr12	10130258	CLEC7A	ENSG00000172243	-
chr12	10172138	OLR1	ENSG00000173391	-
chr12	10170542	TMEM52B	ENSG00000165685	+
chr12	10212458	GABARAPL1	ENSG00000139112	+
chr12	10226058	KLRD1	ENSG00000134539	+
chr12	10410146	KLRC4-KLRK1	ENSG00000255819	-
chr12	10391874	KLRK1	ENSG00000213809	-
chr12	10409757	KLRC4	ENSG00000183542	-
chr12	10420595	KLRC3	ENSG00000205810	-
chr12	10436001	RP11-277P12.6	ENSG00000255641	-
